# PIMCID: 582c099d-216e-45f5-b9fe-446cc2b0bc9c
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  4.82092208E+01  8.51834837E-01  9.24931150E-01  9.24930277E-01  1.77676511E+00  1.55676511E+00  4.25916982E-01  4.25917419E-01  4.62465575E-01  4.62465139E-01  8.88382557E-01  1.10777459E+02  1.77676511E+00  9.83003114E+01  3.13305691E+02  0.00000000E+00  1.06588524E+04  1.76416894E+00  3.76772911E-02
  8.23504182E+01  9.82510729E-01  9.60678008E-01  9.60652878E-01  1.94316361E+00  1.72316361E+00  4.91242799E-01  4.91255365E-01  4.80339004E-01  4.80326439E-01  9.71581803E-01  9.93166033E+01  1.94316361E+00  9.80389487E+01  3.79036106E+02  0.00000000E+00  9.37394919E+03  2.05069004E+00  6.09710078E-02
  5.35953636E+01  8.25695254E-01  9.42568974E-01  9.42587654E-01  1.76828291E+00  1.54828291E+00  4.12856967E-01  4.12847627E-01  4.71284487E-01  4.71293827E-01  8.84141454E-01  1.04342673E+02  1.76828291E+00  9.83525956E+01  3.80767941E+02  0.00000000E+00  9.87957762E+03  2.10526955E+00  6.91387443E-02
  6.99457507E+01  8.46528234E-01  1.01562735E+00  1.01556164E+00  1.86208988E+00  1.64208988E+00  4.23231262E-01  4.23264117E-01  5.07813677E-01  5.07780822E-01  9.31044939E-01  1.08717122E+02  1.86208988E+00  9.83109120E+01  4.96677529E+02  0.00000000E+00  1.01137312E+04  2.46848102E+00  9.45137875E-02
  1.18599903E+02  1.34296225E+00  9.85176803E-01  9.85093360E-01  2.32805561E+00  2.10805561E+00  6.71439405E-01  6.71481126E-01  4.92588401E-01  4.92546680E-01  1.16402781E+00  1.05017066E+02  2.32805561E+00  9.73180319E+01  3.63730539E+02  0.00000000E+00  9.97241928E+03  2.03867111E+00  5.61030412E-02
  2.24450467E+01  5.18036069E-01  9.44998553E-01  9.45012178E-01  1.46304825E+00  1.24304825E+00  2.59024847E-01  2.59018034E-01  4.72499277E-01  4.72506089E-01  7.31524123E-01  1.02322072E+02  1.46304825E+00  9.89679278E+01  2.22673102E+02  0.00000000E+00  9.99917096E+03  3.79174102E-01 -1.03834479E-01
  1.19921673E+02  1.28891467E+00  1.02720712E+00  1.02723817E+00  2.31615284E+00  2.09615284E+00  6.44472858E-01  6.44457333E-01  5.13603562E-01  5.13619087E-01  1.15807642E+00  9.84362347E+01  2.31615284E+00  9.74261490E+01  5.65010949E+02  0.00000000E+00  8.95782467E+03  3.02407051E+00  1.48321256E-01
  1.23793495E+02  1.32383794E+00  1.04651907E+00  1.04659367E+00  2.37043161E+00  2.15043161E+00  6.61956270E-01  6.61918970E-01  5.23259533E-01  5.23296833E-01  1.18521580E+00  9.57403549E+01  2.37043161E+00  9.73563073E+01  5.23503887E+02  0.00000000E+00  8.75996823E+03  2.36557493E+00  7.95683728E-02
  4.46222651E+01  8.58675495E-01  8.32229896E-01  8.32221158E-01  1.69089665E+00  1.47089665E+00  4.29333379E-01  4.29337748E-01  4.16114948E-01  4.16110579E-01  8.45448327E-01  1.14508095E+02  1.69089665E+00  9.82866266E+01  4.20116022E+02  0.00000000E+00  1.08069386E+04  1.99400994E+00  7.45677650E-02
  9.90046745E+01  1.29158205E+00  1.02539255E+00  1.02541992E+00  2.31700197E+00  2.09700197E+00  6.45804708E-01  6.45791023E-01  5.12696277E-01  5.12709961E-01  1.15850098E+00  1.19175952E+02  2.31700197E+00  9.74208046E+01  7.54765823E+02  0.00000000E+00  1.06586647E+04  3.05761567E+00  1.51948510E-01
