# ESTINF: dz = 1.980198E-01 NGRIDSEP = 101
#                   T = 0.30                                        T = 0.50                                        T = 0.75                                        T = 1.00                                        T = 1.00                                        T = 1.25                                        T = 1.50                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  9.90099000E-02  1.06323116E+00  9.29815092E-04  9.90099000E-02  1.00177592E+00  9.74868591E-04  9.90099000E-02  9.05091740E-01  9.12176369E-04  9.90099000E-02  8.17939644E-01  2.18413069E-03  9.90099000E-02  8.15699245E-01  7.79267945E-04  9.90099000E-02  7.41049612E-01  7.21565081E-04  9.90099000E-02  6.82975104E-01  6.39273243E-04
  2.97029700E-01  9.49866232E-01  1.11128346E-03  2.97029700E-01  9.06800745E-01  1.04834586E-03  2.97029700E-01  8.34787812E-01  9.62739792E-04  2.97029700E-01  7.65257134E-01  2.10458621E-03  2.97029700E-01  7.62548435E-01  7.71402914E-04  2.97029700E-01  7.00506742E-01  6.96913922E-04  2.97029700E-01  6.51506151E-01  6.49812797E-04
  4.95049500E-01  7.86695887E-01  1.23038656E-03  4.95049500E-01  7.67906075E-01  1.04455646E-03  4.95049500E-01  7.29122966E-01  1.03304762E-03  4.95049500E-01  6.84538449E-01  1.95654568E-03  4.95049500E-01  6.82115862E-01  7.73881192E-04  4.95049500E-01  6.38309395E-01  6.83547520E-04  4.95049500E-01  6.02578230E-01  7.49004830E-04
  6.93069300E-01  6.04698785E-01  1.12140999E-03  6.93069300E-01  6.08469086E-01  1.03703770E-03  6.93069300E-01  6.03538383E-01  1.00986007E-03  6.93069300E-01  5.85898604E-01  1.82338281E-03  6.93069300E-01  5.84299807E-01  7.58760312E-04  6.93069300E-01  5.62574072E-01  6.70552752E-04  6.93069300E-01  5.41270591E-01  6.83900290E-04
  8.91089100E-01  4.31126469E-01  9.64012764E-04  8.91089100E-01  4.51698934E-01  9.62276263E-04  8.91089100E-01  4.73804197E-01  9.58364471E-04  8.91089100E-01  4.82070331E-01  1.76089594E-03  8.91089100E-01  4.80514216E-01  7.38631765E-04  8.91089100E-01  4.78653039E-01  6.33355321E-04  8.91089100E-01  4.71990698E-01  6.02346413E-04
  1.08910900E+00  2.85302446E-01  7.61688010E-04  1.08910900E+00  3.14503610E-01  7.42388200E-04  1.08910900E+00  3.53375498E-01  8.17866893E-04  1.08910900E+00  3.80355111E-01  1.63095365E-03  1.08910900E+00  3.79612192E-01  6.62577848E-04  1.08910900E+00  3.94463138E-01  5.80468172E-04  1.08910900E+00  4.00162540E-01  5.32809557E-04
  1.28712900E+00  1.75289838E-01  5.83545843E-04  1.28712900E+00  2.05871701E-01  5.84538789E-04  1.28712900E+00  2.50782242E-01  6.30488353E-04  1.28712900E+00  2.87654005E-01  1.39012724E-03  1.28712900E+00  2.88335603E-01  5.68638963E-04  1.28712900E+00  3.14379159E-01  5.35542901E-04  1.28712900E+00  3.30082945E-01  4.83675729E-04
  1.48514900E+00  9.99548364E-02  3.87954889E-04  1.48514900E+00  1.26414590E-01  4.27678093E-04  1.48514900E+00  1.69798470E-01  4.96737403E-04  1.48514900E+00  2.09333207E-01  1.16482916E-03  1.48514900E+00  2.10967376E-01  4.82060862E-04  1.48514900E+00  2.42917890E-01  4.61629908E-04  1.48514900E+00  2.65205283E-01  4.35435337E-04
  1.68316800E+00  5.27148342E-02  2.50199564E-04  1.68316800E+00  7.28845744E-02  2.97614014E-04  1.68316800E+00  1.10042290E-01  3.79950701E-04  1.68316800E+00  1.47009231E-01  9.26150031E-04  1.68316800E+00  1.48966077E-01  3.91425140E-04  1.68316800E+00  1.82102344E-01  3.82106037E-04  1.68316800E+00  2.08182075E-01  3.91321018E-04
  1.88118800E+00  2.58104697E-02  1.53824938E-04  1.88118800E+00  3.96336196E-02  2.00207128E-04  1.88118800E+00  6.83590065E-02  2.70689005E-04  1.88118800E+00  9.99395000E-02  7.28959405E-04  1.88118800E+00  1.01699294E-01  3.12823184E-04  1.88118800E+00  1.32961141E-01  3.23775923E-04  1.88118800E+00  1.59439657E-01  3.19905207E-04
  2.07920800E+00  1.17499587E-02  9.60126230E-05  2.07920800E+00  2.03729423E-02  1.30127501E-04  2.07920800E+00  4.06950914E-02  1.94332050E-04  2.07920800E+00  6.62218480E-02  5.64353883E-04  2.07920800E+00  6.73130307E-02  2.47696893E-04  2.07920800E+00  9.45592048E-02  2.72108599E-04  2.07920800E+00  1.19318388E-01  2.63935000E-04
  2.27722800E+00  4.97554736E-03  5.19588583E-05  2.27722800E+00  9.87570930E-03  8.09724457E-05  2.27722800E+00  2.33073234E-02  1.34936436E-04  2.27722800E+00  4.27913342E-02  4.32346752E-04  2.27722800E+00  4.30859890E-02  1.98407564E-04  2.27722800E+00  6.54047657E-02  2.24173906E-04  2.27722800E+00  8.72882689E-02  2.41480728E-04
  2.47524800E+00  1.95683256E-03  2.74183111E-05  2.47524800E+00  4.50774615E-03  5.27596877E-05  2.47524800E+00  1.27395728E-02  9.09773267E-05  2.47524800E+00  2.67925399E-02  3.24959045E-04  2.47524800E+00  2.67514509E-02  1.49015354E-04  2.47524800E+00  4.41862880E-02  1.66275407E-04  2.47524800E+00  6.23982335E-02  1.86762491E-04
  2.67326700E+00  7.11446789E-04  1.45249823E-05  2.67326700E+00  1.93474843E-03  3.00682884E-05  2.67326700E+00  6.72551190E-03  6.19453939E-05  2.67326700E+00  1.60049514E-02  2.38444080E-04  2.67326700E+00  1.61105757E-02  1.10861582E-04  2.67326700E+00  2.90463312E-02  1.24234703E-04  2.67326700E+00  4.36573945E-02  1.47642795E-04
  2.87128700E+00  2.35519148E-04  7.05275914E-06  2.87128700E+00  7.76993000E-04  1.57996659E-05  2.87128700E+00  3.41581697E-03  3.99802972E-05  2.87128700E+00  9.31920631E-03  1.74832401E-04  2.87128700E+00  9.39197485E-03  7.51178918E-05  2.87128700E+00  1.85775928E-02  9.27419047E-05  2.87128700E+00  2.99539685E-02  1.17308509E-04
