# PIMCID: b03fd09b-42b8-465f-b3e0-74baef3b6704
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.71113830E+02  1.20409890E+00  7.36774167E-01  7.36780725E-01  1.94087962E+00  1.72087962E+00  6.02052729E-01  6.02049450E-01  3.68387083E-01  3.68390363E-01  9.70439812E-01  1.39697735E+02  2.58783950E+00  1.29994368E+02  7.31968542E+02  0.00000000E+00  1.74228450E+04  2.23858429E+00  1.13341271E-01
  1.02135797E+02  9.00597255E-01  6.35081965E-01  6.35142314E-01  1.53573957E+00  1.31573957E+00  4.50328802E-01  4.50298627E-01  3.17540982E-01  3.17571157E-01  7.67869784E-01  1.42334866E+02  2.04765276E+00  1.30803748E+02  3.46093798E+02  0.00000000E+00  1.85190744E+04  8.42757663E-01 -1.09956232E-02
  1.04353199E+02  7.80834983E-01  6.82112224E-01  6.82143650E-01  1.46297863E+00  1.24297863E+00  3.90433204E-01  3.90417492E-01  3.41056112E-01  3.41071825E-01  7.31489316E-01  1.34798062E+02  1.95063818E+00  1.31123093E+02  6.70813022E+02  0.00000000E+00  1.68500705E+04  2.09217776E+00  1.06896183E-01
  1.91874721E+02  1.14524607E+00  8.41829704E-01  8.41775813E-01  1.98702188E+00  1.76702188E+00  5.72596090E-01  5.72623035E-01  4.20914852E-01  4.20887906E-01  9.93510942E-01  1.43503249E+02  2.64936251E+00  1.30151301E+02  8.67429626E+02  0.00000000E+00  1.77548335E+04  2.73536632E+00  1.47270204E-01
  6.07782651E+01  4.84923339E-01  7.95541847E-01  7.95593674E-01  1.28051701E+00  1.06051701E+00  2.42487583E-01  2.42461669E-01  3.97770923E-01  3.97796837E-01  6.40258507E-01  1.51168593E+02  1.70735602E+00  1.31912216E+02  4.23095871E+02  0.00000000E+00  1.96217403E+04  6.43863256E-01 -5.49527787E-02
  5.15409009E+01  3.76703243E-01  7.58951454E-01  7.58949560E-01  1.13565280E+00  9.15652802E-01  1.88350674E-01  1.88351621E-01  3.79475727E-01  3.79474780E-01  5.67826401E-01  1.23414523E+02  1.51420374E+00  1.32200800E+02  3.06733398E+02  0.00000000E+00  1.60886732E+04  1.02235260E+00 -1.16072248E-02
  1.00709670E+02  8.25563057E-01  7.13031580E-01  7.13039555E-01  1.53860261E+00  1.31860261E+00  4.12785516E-01  4.12781528E-01  3.56515790E-01  3.56519777E-01  7.69301306E-01  1.37561288E+02  2.05147015E+00  1.31003809E+02  7.77689364E+02  0.00000000E+00  1.70231791E+04  2.45778480E+00  1.38822500E-01
  1.34177305E+02  8.20581249E-01  8.16820181E-01  8.16714703E-01  1.63729595E+00  1.41729595E+00  4.10237886E-01  4.10290624E-01  4.08410090E-01  4.08357352E-01  8.18647976E-01  1.49682327E+02  2.18306127E+00  1.31017071E+02  6.83894208E+02  0.00000000E+00  1.89010118E+04  2.35964474E+00  1.13457213E-01
  7.90052207E+01  5.58563966E-01  7.49579510E-01  7.49475167E-01  1.30803913E+00  1.08803913E+00  2.79229811E-01  2.79281983E-01  3.74789755E-01  3.74737583E-01  6.54019566E-01  1.32179810E+02  1.74405218E+00  1.31715799E+02  6.33785945E+02  0.00000000E+00  1.65932076E+04  1.28563011E+00  1.61416861E-02
  1.38605738E+02  9.10548493E-01  7.26150992E-01  7.26231957E-01  1.63678045E+00  1.41678045E+00  4.55314729E-01  4.55274246E-01  3.63075496E-01  3.63115978E-01  8.18390225E-01  1.30575486E+02  2.18237393E+00  1.30777197E+02  5.59034765E+02  0.00000000E+00  1.65577812E+04  1.80607266E+00  7.16724244E-02
  1.39988849E+02  9.40979186E-01  7.46693290E-01  7.46769590E-01  1.68774878E+00  1.46774878E+00  4.70527743E-01  4.70489593E-01  3.73346645E-01  3.73384795E-01  8.43874388E-01  1.42476466E+02  2.25033170E+00  1.30696049E+02  6.01575716E+02  0.00000000E+00  1.80767267E+04  2.42416795E+00  1.30401306E-01
  1.21586907E+02  8.23137470E-01  6.68583591E-01  6.68532600E-01  1.49167007E+00  1.27167007E+00  4.11543240E-01  4.11568735E-01  3.34291796E-01  3.34266300E-01  7.45835035E-01  1.25289747E+02  1.98889343E+00  1.31010272E+02  3.26132171E+02  0.00000000E+00  1.62640348E+04  1.13326419E+00  1.30464844E-02
