# PIMCID: d6b87bce-822e-4e3a-af27-ec650cb349a1
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  2.18780807E+01  5.88314226E+00  5.93849062E+00  5.93882515E+00  1.18219674E+01  1.16019674E+01  2.94173840E+00  2.94157113E+00  2.96924531E+00  2.96941257E+00  5.91098371E+00  2.07323149E+01  2.14944862E+00  1.58614040E+01  8.59097391E+01  0.00000000E+00  2.57675924E+02  1.06681981E+01  1.75995638E-01
  1.42920774E+01  4.82648202E+00  4.59850881E+00  4.59875647E+00  9.42523849E+00  9.20523849E+00  2.41336484E+00  2.41324101E+00  2.29925441E+00  2.29937824E+00  4.71261925E+00  1.91512829E+01  1.71367973E+00  1.62456421E+01  6.44515374E+01  0.00000000E+00  2.69653755E+02  4.41916399E+00 -2.47897384E-01
  1.16579060E+01  4.17242041E+00  4.95581260E+00  4.95568594E+00  9.12810634E+00  8.90810634E+00  2.08614687E+00  2.08621020E+00  2.47790630E+00  2.47784297E+00  4.56405317E+00  1.95009836E+01  1.65965570E+00  1.64834748E+01  7.69182527E+01  0.00000000E+00  2.43873833E+02  1.20756261E+01  4.64209382E-01
  1.74419272E+01  6.42191354E+00  4.93392498E+00  4.93373230E+00  1.13556458E+01  1.11356458E+01  3.21086043E+00  3.21095677E+00  2.46696249E+00  2.46686615E+00  5.67782292E+00  2.45070893E+01  2.06466288E+00  1.56654621E+01  1.01937053E+02  0.00000000E+00  2.97678112E+02  1.08933259E+01  3.49272409E-01
  2.48576969E+01  4.55146986E+00  9.24394795E+00  9.24429971E+00  1.37957696E+01  1.35757696E+01  2.27591081E+00  2.27573493E+00  4.62197398E+00  4.62214985E+00  6.89788478E+00  2.47640667E+01  2.50832174E+00  1.63456535E+01  1.16044708E+02  0.00000000E+00  3.08016694E+02  1.40109983E+01  1.44542445E-02
  1.56204245E+01  5.40769641E+00  4.87261911E+00  4.87174100E+00  1.02794374E+01  1.00594374E+01  2.70340915E+00  2.70384820E+00  2.43630956E+00  2.43587050E+00  5.13971870E+00  2.26035190E+01  1.86898862E+00  1.60342446E+01  9.20342212E+01  0.00000000E+00  2.70749139E+02  1.46068952E+01  7.29928035E-01
  9.21569428E+00  3.68488268E+00  5.75986602E+00  5.75992238E+00  9.44480507E+00  9.22480507E+00  1.84246952E+00  1.84244134E+00  2.87993301E+00  2.87996119E+00  4.72240253E+00  2.47403112E+01  1.71723729E+00  1.66607666E+01  6.64136664E+01  0.00000000E+00  3.77395753E+02  1.05219684E+01  1.88208088E-01
  1.58738162E+01  3.76353151E+00  7.01635964E+00  7.01569311E+00  1.07792246E+01  1.05592246E+01  1.88143248E+00  1.88176575E+00  3.50817982E+00  3.50784655E+00  5.38961231E+00  2.27824499E+01  1.95985902E+00  1.66321455E+01  9.02338610E+01  0.00000000E+00  3.17311624E+02  1.06216137E+01  9.80692999E-03
  2.13785857E+01  6.21087338E+00  5.73983117E+00  5.73889556E+00  1.19497689E+01  1.17297689E+01  3.10496888E+00  3.10543669E+00  2.86991559E+00  2.86944778E+00  5.97488447E+00  2.04824694E+01  2.17268526E+00  1.57421785E+01  9.69543596E+01  0.00000000E+00  2.31137816E+02  1.29775319E+01  4.36918467E-01
  1.25304956E+01  3.66499475E+00  5.91493366E+00  5.91524171E+00  9.58023646E+00  9.36023646E+00  1.83265140E+00  1.83249738E+00  2.95746683E+00  2.95762085E+00  4.79011823E+00  2.11713034E+01  1.74186117E+00  1.66680055E+01  6.22916520E+01  0.00000000E+00  3.05180989E+02  1.05361268E+01  1.66326022E-01
  1.52404616E+01  5.41540389E+00  5.50543176E+00  5.50517792E+00  1.09205818E+01  1.07005818E+01  2.70757502E+00  2.70770194E+00  2.75271588E+00  2.75258896E+00  5.46029090E+00  2.37845468E+01  1.98556033E+00  1.60314704E+01  8.25548212E+01  0.00000000E+00  3.18206554E+02  8.68217525E+00  4.24404631E-02
  2.35998607E+01  6.98857109E+00  6.16257894E+00  6.16239069E+00  1.31509618E+01  1.29309618E+01  3.49419142E+00  3.49428555E+00  3.08128947E+00  3.08119534E+00  6.57548089E+00  2.37318904E+01  2.39108396E+00  1.54594013E+01  1.07583738E+02  0.00000000E+00  2.72278335E+02  1.50313061E+01  5.78771591E-01
  2.29551742E+01  6.46982874E+00  6.88248055E+00  6.88315294E+00  1.33529817E+01  1.31329817E+01  3.23525057E+00  3.23491437E+00  3.44124028E+00  3.44157647E+00  6.67649084E+00  2.27470424E+01  2.42781485E+00  1.56480744E+01  1.05584178E+02  0.00000000E+00  2.82822415E+02  1.22185043E+01  1.89377024E-01
  2.20566086E+01  6.30425325E+00  5.51463196E+00  5.51445158E+00  1.18187048E+01  1.15987048E+01  3.15203643E+00  3.15212662E+00  2.75731598E+00  2.75722579E+00  5.90935241E+00  1.99675041E+01  2.14885542E+00  1.57082512E+01  8.11589336E+01  0.00000000E+00  2.38669686E+02  1.17808552E+01  3.50917412E-01
  1.82669172E+01  5.31712021E+00  6.72494913E+00  6.72444029E+00  1.20415605E+01  1.18215605E+01  2.65830568E+00  2.65856010E+00  3.36247456E+00  3.36222014E+00  6.02078025E+00  2.46658488E+01  2.18937464E+00  1.60672007E+01  1.06879728E+02  0.00000000E+00  3.01514669E+02  1.10990888E+01  1.01242382E-01
  1.89407558E+01  5.88890420E+00  5.26892290E+00  5.26938205E+00  1.11582863E+01  1.09382863E+01  2.94468168E+00  2.94445210E+00  2.63446145E+00  2.63469102E+00  5.57914313E+00  2.18298540E+01  2.02877932E+00  1.58593074E+01  9.53552837E+01  0.00000000E+00  2.52348149E+02  1.35644014E+01  5.66032473E-01
  7.19866960E+00  4.72981608E+00  3.34051934E+00  3.34070024E+00  8.07051633E+00  7.85051633E+00  2.36499849E+00  2.36490804E+00  1.67025967E+00  1.67035012E+00  4.03525816E+00  2.14314776E+01  1.46736661E+00  1.62807901E+01  7.40013024E+01  0.00000000E+00  2.72515519E+02  7.49032535E+00  2.47927271E-01
  9.26599476E+00  3.84999751E+00  4.08131710E+00  4.08166726E+00  7.93166477E+00  7.71166477E+00  1.92517384E+00  1.92499876E+00  2.04065855E+00  2.04083363E+00  3.96583239E+00  1.91476448E+01  1.44212087E+00  1.66007341E+01  3.66197567E+01  0.00000000E+00  3.03167906E+02  6.48219016E+00  3.59686496E-02
