# PIMCID: 4abb7b20-48b4-4c3e-898f-0d1748e30763
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.58094942E+01  9.68279234E+00  1.00793715E+01  1.00798006E+01  1.97625930E+01  1.95425930E+01  4.84161072E+00  4.84139617E+00  5.03968577E+00  5.03990032E+00  9.88129649E+00  1.31402536E+01  1.97625930E+00  8.06375377E+00  4.22545099E+01  0.00000000E+00  7.48841722E+01  1.87816831E+01  3.66197546E-01
  1.06250855E+01  7.95042417E+00  8.83253483E+00  8.83199628E+00  1.67824204E+01  1.65624204E+01  3.97494281E+00  3.97521208E+00  4.41626741E+00  4.41599814E+00  8.39121022E+00  1.33622204E+01  1.67824204E+00  8.41028840E+00  4.19111629E+01  0.00000000E+00  8.19069176E+01  1.74941201E+01  4.24611979E-01
  1.45091630E+01  9.61495090E+00  7.61584211E+00  7.61563624E+00  1.72305871E+01  1.70105871E+01  4.80737251E+00  4.80747545E+00  3.80792106E+00  3.80781812E+00  8.61529357E+00  1.14407133E+01  1.72305871E+00  8.07738598E+00  3.42494480E+01  0.00000000E+00  6.81931512E+01  1.46355232E+01  3.21206380E-01
  1.55764787E+01  9.91771798E+00  9.39989301E+00  9.39997469E+00  1.93176927E+01  1.90976927E+01  4.95889983E+00  4.95885899E+00  4.69994651E+00  4.69998734E+00  9.65884633E+00  1.19348135E+01  1.93176927E+00  8.01682133E+00  4.31074785E+01  0.00000000E+00  6.44779913E+01  1.59373804E+01  1.83741208E-01
  1.65221301E+01  9.48493804E+00  1.21704596E+01  1.21712240E+01  2.16561621E+01  2.14361621E+01  4.74285126E+00  4.74246902E+00  6.08522978E+00  6.08561202E+00  1.08280810E+01  1.38159885E+01  2.16561621E+00  8.10341034E+00  5.25920820E+01  0.00000000E+00  7.50522551E+01  2.11003918E+01  2.84354759E-01
  1.52215512E+01  9.58954199E+00  9.98026010E+00  9.97999242E+00  1.95695344E+01  1.93495344E+01  4.79463715E+00  4.79477100E+00  4.99013005E+00  4.98999621E+00  9.78476721E+00  1.37397539E+01  1.95695344E+00  8.08246744E+00  5.69971367E+01  0.00000000E+00  6.95199817E+01  1.82305934E+01  3.26059816E-01
  1.56185985E+01  9.07574608E+00  1.25811974E+01  1.25813885E+01  2.16571346E+01  2.14371346E+01  4.53796859E+00  4.53787304E+00  6.29059868E+00  6.29069424E+00  1.08285673E+01  1.57257046E+01  2.16571346E+00  8.18523452E+00  6.23487270E+01  0.00000000E+00  8.57375339E+01  2.43244632E+01  5.45237209E-01
  1.74177535E+01  1.07421023E+01  1.04204446E+01  1.04206684E+01  2.11627706E+01  2.09427706E+01  5.37116302E+00  5.37105113E+00  5.21022230E+00  5.21033419E+00  1.05813853E+01  1.45204358E+01  2.11627706E+00  7.85196521E+00  5.72922590E+01  0.00000000E+00  7.58357760E+01  1.89620098E+01  3.33100023E-01
  1.79872485E+01  1.06567396E+01  1.07307515E+01  1.07306764E+01  2.13874159E+01  2.11674159E+01  5.32833223E+00  5.32836979E+00  5.36537574E+00  5.36533818E+00  1.06937080E+01  1.48040733E+01  2.13874159E+00  7.86903004E+00  6.29508946E+01  0.00000000E+00  6.80667993E+01  2.29871971E+01  6.89117542E-01
  1.69748648E+01  9.98348292E+00  1.09181599E+01  1.09170925E+01  2.09005754E+01  2.06805754E+01  4.99120777E+00  4.99174146E+00  5.45907995E+00  5.45854625E+00  1.04502877E+01  1.33252002E+01  2.09005754E+00  8.00366330E+00  5.10178540E+01  0.00000000E+00  6.96735344E+01  2.03486533E+01  3.97300728E-01
