# PIMCID: fd043fa2-d125-4421-ab0d-ad4d7578cd0f
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.74344714E+01  5.64236074E+00  5.44925971E+00  5.44957331E+00  1.10919340E+01  1.08719340E+01  2.82133717E+00  2.82118037E+00  2.72462985E+00  2.72478666E+00  5.54596702E+00  1.81380622E+01  1.84865567E+00  1.45198808E+01  7.32010542E+01  0.00000000E+00  1.89471172E+02  1.02155212E+01  2.04115749E-01
  7.72643148E+00  3.85573346E+00  4.61008591E+00  4.61013037E+00  8.46586383E+00  8.24586383E+00  1.92788896E+00  1.92786673E+00  2.30504295E+00  2.30506519E+00  4.23293191E+00  1.81810445E+01  1.41097730E+00  1.51154213E+01  4.92181678E+01  0.00000000E+00  2.39393081E+02  1.30350448E+01  6.11984607E-01
  1.92528286E+01  5.88903100E+00  7.26588317E+00  7.26649843E+00  1.31555294E+01  1.29355294E+01  2.94482313E+00  2.94451550E+00  3.63294158E+00  3.63324922E+00  6.57776471E+00  2.07434530E+01  2.19258824E+00  1.44376684E+01  8.22109104E+01  0.00000000E+00  2.31652015E+02  1.17263130E+01  8.26560371E-02
  1.58552385E+01  4.05189020E+00  8.10129847E+00  8.10226983E+00  1.21541600E+01  1.19341600E+01  2.02643078E+00  2.02594510E+00  4.05064923E+00  4.05113492E+00  6.07708001E+00  2.18669723E+01  2.02569334E+00  1.50500700E+01  8.20321944E+01  0.00000000E+00  2.59055477E+02  9.95410647E+00 -2.19930386E-01
  1.15230130E+01  5.55439996E+00  4.76340045E+00  4.76358635E+00  1.03179863E+01  1.00979863E+01  2.77729293E+00  2.77719998E+00  2.38170022E+00  2.38179317E+00  5.15899315E+00  1.96965810E+01  1.71966438E+00  1.45492005E+01  6.80628538E+01  0.00000000E+00  2.21228425E+02  1.02645481E+01  3.11916533E-01
  1.41363451E+01  4.46184431E+00  7.61518371E+00  7.61458695E+00  1.20764313E+01  1.18564313E+01  2.23062378E+00  2.23092216E+00  3.80759185E+00  3.80729347E+00  6.03821563E+00  2.35556670E+01  2.01273854E+00  1.49133650E+01  9.83367393E+01  0.00000000E+00  2.79370400E+02  9.36153302E+00 -2.06035265E-01
  9.18908432E+00  4.54036514E+00  4.65288296E+00  4.65295777E+00  9.19332291E+00  8.97332291E+00  2.27021998E+00  2.27018257E+00  2.32644148E+00  2.32647889E+00  4.59666146E+00  1.70468804E+01  1.53222049E+00  1.48872098E+01  5.51503132E+01  0.00000000E+00  2.00528626E+02  8.77887318E+00  1.79943331E-01
  1.84852019E+01  6.62930448E+00  5.55824775E+00  5.55846891E+00  1.21877734E+01  1.19677734E+01  3.31476282E+00  3.31465224E+00  2.77912387E+00  2.77923445E+00  6.09388669E+00  2.03929693E+01  2.03129556E+00  1.41908923E+01  7.91942064E+01  0.00000000E+00  2.25421386E+02  1.41038782E+01  5.76617102E-01
  1.52772554E+01  6.26083100E+00  4.72993534E+00  4.72922542E+00  1.09900564E+01  1.07700564E+01  3.13006054E+00  3.13041550E+00  2.36496767E+00  2.36461271E+00  5.49502821E+00  2.06663829E+01  1.83167607E+00  1.43136897E+01  6.59546812E+01  0.00000000E+00  2.47904167E+02  1.28244455E+01  5.73060410E-01
  1.63765150E+01  6.66442360E+00  4.88125437E+00  4.88152850E+00  1.15459521E+01  1.13259521E+01  3.33234886E+00  3.33221180E+00  2.44062718E+00  2.44076425E+00  5.77297605E+00  1.89393445E+01  1.92432535E+00  1.41791854E+01  6.31685630E+01  0.00000000E+00  2.25474391E+02  1.19255785E+01  4.60328241E-01
  2.41603866E+01  7.29234926E+00  6.53930961E+00  6.53957714E+00  1.38319264E+01  1.36119264E+01  3.64630839E+00  3.64617463E+00  3.26965481E+00  3.26978857E+00  6.91596320E+00  2.00946665E+01  2.30532107E+00  1.39698771E+01  9.46713488E+01  0.00000000E+00  1.95359615E+02  1.35092346E+01  3.69986434E-01
  1.91816844E+01  6.35642739E+00  6.37849902E+00  6.37854237E+00  1.27349698E+01  1.25149698E+01  3.17823537E+00  3.17821369E+00  3.18924951E+00  3.18927119E+00  6.36748488E+00  1.88836589E+01  2.12249496E+00  1.42818478E+01  7.35325137E+01  0.00000000E+00  2.11600790E+02  1.33933746E+01  3.82555663E-01
  1.96717852E+01  5.94847431E+00  7.16034399E+00  7.16140327E+00  1.31098776E+01  1.28898776E+01  2.97476680E+00  2.97423716E+00  3.58017199E+00  3.58070164E+00  6.55493879E+00  2.26195703E+01  2.18497960E+00  1.44178680E+01  9.69609063E+01  0.00000000E+00  2.50139957E+02  1.49731275E+01  4.23101765E-01
  1.43042399E+01  5.77779866E+00  6.25338690E+00  6.25330975E+00  1.20311084E+01  1.18111084E+01  2.88886076E+00  2.88889933E+00  3.12669345E+00  3.12665488E+00  6.01555420E+00  2.10835200E+01  2.00518473E+00  1.44747263E+01  7.07721588E+01  0.00000000E+00  2.67472911E+02  8.12502670E+00 -1.25494224E-01
