# PIMCID: 712e5331-04a7-4578-9c13-4cb3cb39a2fd
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  3.60569431E+01  1.34980974E+00  3.71306883E+00  3.71273890E+00  5.06254864E+00  4.84254864E+00  6.74739905E-01  6.74904868E-01  1.85653441E+00  1.85636945E+00  2.53127432E+00  3.95045622E+01  2.02501946E+00  3.89217163E+01  1.57442112E+02  0.00000000E+00  1.39656525E+03  4.13755210E+00 -1.43155873E-01
  1.07069349E+02  5.10094587E+00  5.00547095E+00  5.00582839E+00  1.01067743E+01  9.88677426E+00  2.55065165E+00  2.55047294E+00  2.50273547E+00  2.50291419E+00  5.05338713E+00  5.56357060E+01  4.04270970E+00  3.59208255E+01  3.49135707E+02  0.00000000E+00  1.76947764E+03  1.10189199E+01  3.51017401E-01
  3.65975636E+01  3.70052727E+00  1.19612895E+00  1.19633719E+00  4.89686446E+00  4.67686446E+00  1.85036775E+00  1.85026363E+00  5.98064475E-01  5.98168597E-01  2.44843223E+00  4.05361681E+01  1.95874578E+00  3.70411601E+01  1.63189656E+02  0.00000000E+00  1.34199696E+03  6.75546213E+00  4.96095554E-01
  1.92005173E+00  1.48590445E+00  1.39015378E+00  1.39004807E+00  2.87595252E+00  2.65595252E+00  7.42899374E-01  7.42952225E-01  6.95076888E-01  6.95024037E-01  1.43797626E+00  4.31012683E+01  1.15038101E+00  3.88128585E+01  1.07987790E+02  0.00000000E+00  1.55282944E+03  6.18516412E+00  4.10009108E-01
  4.00842817E+01  4.90655724E+00  9.10606921E-01  9.10697573E-01  5.81725481E+00  5.59725481E+00  2.45332394E+00  2.45327862E+00  4.55303460E-01  4.55348787E-01  2.90862741E+00  4.95736850E+01  2.32690192E+00  3.60763295E+01  1.74631941E+02  0.00000000E+00  1.67135176E+03  2.75454137E+00  1.38849440E-01
  1.04962732E+00  1.28215326E+00  1.92646524E+00  1.92614414E+00  3.20829740E+00  2.98829740E+00  6.40916079E-01  6.41076632E-01  9.63232621E-01  9.63072068E-01  1.60414870E+00  5.29075933E+01  1.28331896E+00  3.89758427E+01  1.31728424E+02  0.00000000E+00  1.97555603E+03  5.10491728E+00  2.21569980E-01
  3.69766852E+01  2.75823220E+00  2.30557495E+00  2.30578287E+00  5.06401507E+00  4.84401507E+00  1.37922006E+00  1.37911610E+00  1.15278748E+00  1.15289144E+00  2.53200753E+00  4.49447569E+01  2.02560603E+00  3.77950077E+01  1.97977615E+02  0.00000000E+00  1.50485529E+03  6.32214586E+00  2.86347002E-01
  5.09071462E+01  2.67296041E+00  3.23557522E+00  3.23542807E+00  5.90838848E+00  5.68838848E+00  1.33640663E+00  1.33648021E+00  1.61778761E+00  1.61771403E+00  2.95419424E+00  3.93341223E+01  2.36335539E+00  3.78632062E+01  1.94318380E+02  0.00000000E+00  1.30166343E+03  3.47140370E+00 -1.38174056E-01
 -4.15866659E-01  6.76076961E-01  1.94857135E+00  1.94844485E+00  2.62452181E+00  2.40452181E+00  3.37975228E-01  3.38038480E-01  9.74285675E-01  9.74222423E-01  1.31226090E+00  3.78029656E+01  1.04980872E+00  3.94607131E+01  1.49940958E+02  0.00000000E+00  1.26863191E+03  4.10185339E+00  1.17918483E-01
 -3.23850473E+01  1.53751697E-01  8.50438358E-01  8.50630919E-01  1.00438262E+00  7.84382616E-01  7.69721293E-02  7.68758485E-02  4.25219179E-01  4.25315460E-01  5.02191308E-01  4.13227800E+01  4.01753047E-01  3.98786150E+01  2.01994734E+01  0.00000000E+00  1.64375247E+03  2.65301398E+00  1.37706704E-01
  7.26633217E+01  4.21194011E+00  3.54020772E+00  3.54050390E+00  7.75244401E+00  7.53244401E+00  2.10611815E+00  2.10597006E+00  1.77010386E+00  1.77025195E+00  3.87622200E+00  5.01717452E+01  3.10097760E+00  3.66320240E+01  3.10105010E+02  0.00000000E+00  1.53086124E+03  1.16828749E+01  6.37211673E-01
 -3.55611440E+01 -1.34285073E-01  8.41978200E-01  8.42035920E-01  7.07750847E-01  4.87750847E-01 -6.71136766E-02 -6.71425366E-02  4.20989100E-01  4.21017960E-01  3.53875423E-01  3.80481125E+01  2.83100339E-01  4.01090403E+01 -5.86203468E+01  0.00000000E+00  1.66322020E+03  8.21375751E-01 -4.41678690E-02
 -1.28957758E+01  8.60014299E-01  1.62661790E+00  1.62695900E+00  2.48697330E+00  2.26697330E+00  4.30177702E-01  4.30007149E-01  8.13308949E-01  8.13479501E-01  1.24348665E+00  4.63348466E+01  9.94789321E-01  3.93136127E+01  9.24457240E+01  0.00000000E+00  1.75933495E+03  3.21202094E+00  7.71581350E-02
  1.71346416E+01  2.66305523E+00  1.50751096E+00  1.50776127E+00  4.17081650E+00  3.95081650E+00  1.33165277E+00  1.33152762E+00  7.53755482E-01  7.53880636E-01  2.08540825E+00  4.83891751E+01  1.66832660E+00  3.78711568E+01  9.10628574E+01  0.00000000E+00  1.79801368E+03  1.27541030E+00 -9.86232608E-02
  6.41635287E+01  1.93547458E+00  4.87083874E+00  4.87053814E+00  6.80601272E+00  6.58601272E+00  9.67586990E-01  9.67737290E-01  2.43541937E+00  2.43526907E+00  3.40300636E+00  4.55055255E+01  2.72240509E+00  3.84531959E+01  2.79290533E+02  0.00000000E+00  1.49170146E+03  8.68059465E+00  1.37478419E-01
  5.80259167E+01  3.54598329E+00  2.79645116E+00  2.79595549E+00  6.34193878E+00  6.12193878E+00  1.77274381E+00  1.77299165E+00  1.39822558E+00  1.39797774E+00  3.17096939E+00  4.30929864E+01  2.53677551E+00  3.71647372E+01  1.77757149E+02  0.00000000E+00  1.46371528E+03  5.20762130E+00  1.01368621E-01
  3.81897672E+01  3.88896626E+00  1.68543741E+00  1.68485215E+00  5.57381840E+00  5.35381840E+00  1.94419050E+00  1.94448313E+00  8.42718703E-01  8.42426074E-01  2.78690920E+00  4.29716086E+01  2.22952736E+00  3.68903475E+01  2.11496123E+02  0.00000000E+00  1.35777295E+03  5.60805879E+00  3.08077945E-01
  4.80046277E+01  3.24175165E+00  2.52088044E+00  2.52044288E+00  5.76219452E+00  5.54219452E+00  1.62065704E+00  1.62087582E+00  1.26044022E+00  1.26022144E+00  2.88109726E+00  4.00998248E+01  2.30487781E+00  3.74081391E+01  1.95360964E+02  0.00000000E+00  1.29990150E+03  5.94673166E+00  2.16606566E-01
  3.51280725E+01  2.46111647E+00  3.09349511E+00  3.09327181E+00  5.55438828E+00  5.33438828E+00  1.23044659E+00  1.23055824E+00  1.54674756E+00  1.54663591E+00  2.77719414E+00  5.27018139E+01  2.22175531E+00  3.80326743E+01  1.62790344E+02  0.00000000E+00  1.93094826E+03  5.75107183E+00  1.11116205E-01
  4.43994265E+01  4.18866037E+00  1.32790623E+00  1.32748654E+00  5.51614691E+00  5.29614691E+00  2.09412034E+00  2.09433019E+00  6.63953117E-01  6.63743270E-01  2.75807346E+00  4.35279255E+01  2.20645877E+00  3.66505883E+01  1.61405759E+02  0.00000000E+00  1.46754645E+03  7.86041768E+00  5.86918698E-01
  4.74444701E+01  4.03592624E+00  2.06222897E+00  2.06209684E+00  6.09802308E+00  5.87802308E+00  2.01789705E+00  2.01796312E+00  1.03111449E+00  1.03104842E+00  3.04901154E+00  4.61789892E+01  2.43920923E+00  3.67728152E+01  2.16645261E+02  0.00000000E+00  1.49075218E+03  5.10496044E+00  2.01181381E-01
  5.98586171E+01  3.74426519E+00  2.76870446E+00  2.76863138E+00  6.51289657E+00  6.29289657E+00  1.87209606E+00  1.87213259E+00  1.38435223E+00  1.38431569E+00  3.25644828E+00  4.29450361E+01  2.60515863E+00  3.70061428E+01  2.34975648E+02  0.00000000E+00  1.35954672E+03  4.74057400E+00  5.87625082E-02
  1.79291426E+01  1.86606723E+00  2.21729824E+00  2.21725568E+00  4.08332290E+00  3.86332290E+00  9.33012329E-01  9.33033613E-01  1.10864912E+00  1.10862784E+00  2.04166145E+00  4.26981558E+01  1.63332916E+00  3.85087332E+01  9.00743932E+01  0.00000000E+00  1.59863388E+03  2.48820980E+00 -8.37675187E-02
  2.23756874E+01  2.16096026E+00  2.08898543E+00  2.08852754E+00  4.24948779E+00  4.02948779E+00  1.08025118E+00  1.08048013E+00  1.04449272E+00  1.04426377E+00  2.12474390E+00  4.63829826E+01  1.69979512E+00  3.82727756E+01  1.14423874E+02  0.00000000E+00  1.69976814E+03  5.50113686E+00  2.36834416E-01
